;ID;position.x;position.y;position.z;total_volume;cell_type;cycle_model;current_phase;elapsed_time_in_phase;nuclear_volume;cytoplasmic_volume;fluid_fraction;calcified_fraction;orientation.x;orientation.y;orientation.z;polarity;migration_speed;motility_vector.x;motility_vector.y;motility_vector.z;migration_bias;motility_bias_direction.x;motility_bias_direction.y;motility_bias_direction.z;persistence_time;motility_reserved;Oxygen;HIF;LDH;PDK;PDH;Diff_coeff;distance;simulation_time
3695;3694;25.2446499625534;-102.009936927247;-27.4907114792937;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528145571366773;3.58282278888336;3.3912668163074;6.23542961752961;0.142167656982305;29954.7704338837;108.623472607308;6
3696;3695;33.4766973185286;-106.836655277193;-13.7870692566954;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528144894476742;3.58282320414614;3.39126685982092;6.23542973151238;0.142167656904687;28741.744152492;112.804447841665;6
3697;3696;25.4284952658726;-101.756753190182;0.01725518327288;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528144907935314;3.58282320749151;3.39126685848845;6.23542972802312;0.142167656907758;29198.7959406016;104.885868872005;6
3698;3697;33.6442046994775;-97.1308692313713;13.719782621757;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528140811701335;3.58282575660407;3.39126713120196;6.23543044242589;0.142167656415286;27262.979666414;103.704246309832;6
3699;3698;25.3910482758233;-101.748465381725;27.4666165583612;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528145828396367;3.58282264169911;3.39126679771833;6.23542956882238;0.142167657018646;32891.6583443611;108.4060448741;6
3700;3699;33.6606815609832;-97.1460839102065;41.2174719745714;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528143103594981;3.58282432946161;3.39126698051725;6.23543004770673;0.142167656685146;28592.942707428;110.766796009514;6
3701;3700;25.6542660034266;-102.073223745415;54.9545148791614;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528147298425568;3.58282172842313;3.39126670381276;6.23542932283954;0.142167657185613;36054.1432270649;118.731137767479;6
3702;3701;33.6274969342263;-97.1463278293183;68.6602315983443;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528145486750114;3.58282284161506;3.39126682384661;6.2354296372986;0.142167656966239;30017.8407836998;123.622186374134;6
3703;3702;25.2987266707843;-101.9106687431;82.3694411112985;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152158523001;3.58281870161873;3.39126638547288;6.23542848892702;0.142167657757046;46568.5328869228;133.456115647866;6
3704;3703;33.3449259336646;-96.7736956193951;96.0408656526664;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148541274583;3.58282093815576;3.39126662382673;6.23542911333476;0.142167657325274;33902.1745993871;140.359823755484;6
3705;3704;41.89930246082;-101.325456379136;109.251142514777;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156084126386;3.58281626329357;3.39126612889251;6.23542781679497;0.142167658217941;67111.6289197031;154.784404246447;6
3706;3705;33.5834282889029;-96.0882349761048;122.726744586811;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815583793089;3.58281641523499;3.39126614944884;6.23542787066726;0.142167658176937;62937.0279504888;159.444816138172;6
3707;3706;29.1606874396702;-87.5367045117193;-136.388704550997;1247;0;9999;1;41.9611111111071;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155544982625;3.58281660236138;3.39126616613911;6.23542791438024;0.142167658148865;59363.3965513851;164.666022778912;6
3708;3707;25.0717228631814;-91.7619389691836;-122.92411026965;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155544982625;3.58281660236138;3.39126616613911;6.23542791438024;0.142167658148865;59363.3965513851;155.432241238095;6
3709;3708;33.4456934340319;-87.3095666933227;-109.472383935265;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815195596342;3.58281883503443;3.39126640110252;6.23542852988425;0.142167657726905;45426.6271981377;143.964501492309;6
3710;3709;25.21396510495;-92.1922317931164;-96.0359107984225;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148337346766;3.58282108435149;3.39126663811209;6.2354291507504;0.142167657300859;34193.4671122237;135.49187356514;6
3711;3710;33.833328252147;-87.6769679898109;-82.4214191068508;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148337346766;3.58282108435149;3.39126663811209;6.2354291507504;0.142167657300859;34193.4671122237;125.000940572825;6
3712;3711;25.2255545727195;-92.3079884159297;-68.6917549723036;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528145288109153;3.58282298069923;3.39126683986608;6.23542967926184;0.142167656937041;28035.6809651777;117.7949512079;6
3713;3712;33.6509847108003;-87.4202166001541;-54.9536447735024;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528142874218903;3.58282448057493;3.39126699984963;6.23543009835126;0.14216765664853;26754.5989333941;108.60288263355;6
3714;3713;25.2313761362948;-92.2890891046568;-41.2149583101809;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528142874218903;3.58282448057493;3.39126699984963;6.23543009835126;0.14216765664853;26754.5989333941;104.175674214321;6
3715;3714;33.660569511792;-87.4157238377059;-27.4636177788195;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528141582789865;3.58282528001634;3.39126708472265;6.23543032067506;0.14216765649652;26566.0107128999;97.6155367522473;6
3716;3715;25.2509820441878;-92.2694219233609;-13.7204185888213;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528140830701787;3.58282574447482;3.39126713398463;6.23543044971723;0.142167656408306;26730.8224149684;96.6411310080732;6
3717;3716;33.4219464261324;-87.6761450492694;-0.027848188848495;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528140830701787;3.58282574444862;3.39126713329799;6.23543044791303;0.142167656410405;26730.8224149684;93.8303452467986;6
3718;3717;25.2298369907765;-82.6226295870986;13.8027685758874;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528140811701335;3.58282575660407;3.39126713120196;6.23543044242589;0.142167656415286;27262.979666414;87.4846273057591;6
3719;3718;33.6577637526458;-87.424872157721;27.4820989739966;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528141702632724;3.58282520346194;3.39126707232364;6.23543028819328;0.142167656520963;27918.606928495;97.6279626779097;6
3720;3719;25.4122940614934;-82.4972359679081;40.8181182150077;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528143103594981;3.58282432946161;3.39126698051725;6.23543004770673;0.142167656685146;28592.942707428;95.4866347005007;6
3721;3720;34.0535807638189;-87.7528188247539;54.9781832283104;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528143103594981;3.58282432946161;3.39126698051725;6.23543004770673;0.142167656685146;28592.942707428;109.008275858366;6
3722;3721;25.4001406124225;-82.5771284263401;69.058667873451;2677.34816058094;0;9999;2;41.9611111111071;589.132166316602;2088.21599426434;0.724786828164;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528145486750114;3.58282284161506;3.39126682384661;6.2354296372986;0.142167656966239;30017.8407836998;110.604018420339;6
3723;3722;34.0430889316929;-88.7634312869444;82.4183901339535;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148541274583;3.58282093815576;3.39126662382673;6.23542911333476;0.142167657325274;33902.1745993871;125.819989151628;6
3724;3723;41.9854294045839;-82.4464124986252;96.1216769740102;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528149764064557;3.58282018387164;3.39126654508847;6.23542890707208;0.142167657466714;37729.1987569155;133.415006653962;6
3725;3724;33.6358366029642;-87.1248014756067;109.487607898529;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152229848579;3.58281865285301;3.3912663846676;6.23542848684053;0.142167657754381;42290.5791723792;143.908432065279;6
3726;3725;41.8162888038951;-82.0957034417435;122.937481621341;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156688870873;3.58281588808978;3.391266093748;6.23542772475355;0.142167658277211;68163.5458111026;153.629199439179;6
3727;3726;33.2720637806634;-86.4834875647489;136.054684625953;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815583793089;3.58281641523499;3.39126614944884;6.23542787066726;0.142167658176937;62937.0279504888;164.612578675672;6
3728;3727;23.0971762480153;-71.3161818916386;-136.668579296914;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153284379838;3.58281800983348;3.39126631872532;6.23542831411286;0.142167657870958;45776.5773880918;155.877445184575;6
3729;3728;33.3620659634074;-77.6791087982853;-122.606486329237;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153284379838;3.58281800983348;3.39126631872532;6.23542831411286;0.142167657870958;45776.5773880918;148.927572595017;6
3730;3729;25.2717970972124;-72.7763315851731;-109.692944539868;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528149111946909;3.58282060547802;3.39126659200187;6.23542902997925;0.142167657380249;36427.8455339689;134.043277523882;6
3731;3730;33.6637278460714;-77.7392603495976;-96.3177045030033;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814508329114;3.58282311124816;3.39126685632199;6.23542972238661;0.142167656905173;29685.6878249168;128.272130148855;6
3732;3731;20.49243554607;-75.4133961932691;-82.4251192828379;1247;0;9999;1;17.9833333333259;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814508329114;3.58282311124816;3.39126685632199;6.23542972238661;0.142167656905173;29685.6878249168;113.582659454702;6
3733;3732;33.8150601469182;-77.7541429843597;-68.4991050337892;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528141905140672;3.58282509073358;3.39126706826389;6.23543027758869;0.142167656522338;26495.1107618099;109.001341433957;6
3734;3733;25.2380276820341;-72.9021671888449;-55.0392848109003;2494;0;9999;3;5.99444444444155;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528139431014014;3.58282663101226;3.3912672333661;6.23543071009007;0.142167656224053;26208.9606451932;94.7681744817574;6
3735;3734;33.7007434065345;-77.7806605771655;-41.191706883477;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528139431014014;3.58282663101226;3.3912672333661;6.23543071009007;0.142167656224053;26208.9606451932;94.2461032719528;6
3736;3735;25.8407549516437;-72.9210165178046;-27.4108545843949;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528138168799511;3.58282741496708;3.39126731707988;6.23543092937635;0.1421676560739;26435.6095227544;82.0766362341176;6
3737;3736;33.4774033278274;-77.847957673211;-13.8407425461797;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528137429738037;3.58282787145081;3.39126736469196;6.23543105409512;0.142167655988994;26991.924892831;85.8638876460513;6
3738;3737;24.531913821241;-73.6279060204764;0.0611185473220146;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528137423974212;3.58282786697863;3.3912673642368;6.23543105290564;0.142167655989206;27372.5296839927;77.607261748948;6
3739;3738;33.5731848598152;-68.3307533514815;14.4480856007761;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528137423974212;3.58282786350544;3.39126735814887;6.23543103695423;0.142167656002906;27372.5296839927;77.4919206933193;6
3740;3739;25.162288394122;-72.8968334310026;27.5981732626297;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528138283221975;3.58282732375807;3.3912672990658;6.23543088218298;0.142167656109841;27294.146551868;81.9069487218907;6
3741;3740;33.6724493111247;-68.0968441658238;41.0920486170695;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528139686565812;3.58282644700951;3.39126720617091;6.23543063884162;0.142167656276651;27076.8346622073;86.3688050600583;6
3742;3741;25.7377031105358;-71.7667455053955;54.9607984623366;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528139686565812;3.58282644700951;3.39126720617091;6.23543063884162;0.142167656276651;27076.8346622073;93.9871506614595;6
3743;3742;38.1306334271525;-70.3631252825477;68.7282960031526;1247;0;9999;1;5.99444444444155;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814221233309;3.58282486560024;3.39126704035208;6.23543020447357;0.142167656573344;27267.6883717897;105.491673968045;6
3744;3743;42.0850987464482;-73.0210976625586;82.4750993817427;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528146651090319;3.58282210923421;3.39126675231893;6.23542944995314;0.142167657089925;30134.0649418014;117.921067915668;6
3745;3744;33.6824255533155;-68.0100837824114;96.1989660558638;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528145390259551;3.58282288243324;3.39126683313567;6.23542966166213;0.142167656944401;28370.5931447731;122.532111535966;6
3746;3745;42.0147839739593;-72.7559323832316;109.741358358785;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150610475512;3.58281965858618;3.39126649555272;6.23542877733619;0.142167657550851;37209.9240255005;138.209382835476;6
3747;3746;33.6153958812646;-67.8490376037851;123.177663390479;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153634283158;3.58281778503051;3.39126629859829;6.23542826140101;0.142167657904589;50520.7128838606;144.589845778851;6
3748;3747;41.8274688792145;-72.328984192908;136.117167022757;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154592343128;3.58281719034596;3.39126623554388;6.23542809622269;0.142167658018277;56191.4293510149;159.715065868943;6
3749;3748;29.3170747533028;-61.9508192499006;-149.828290291764;1247;0;9999;1;0;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528157213600357;3.58281556462579;3.3912660611438;6.23542763935805;0.142167658333774;69470.3761493093;164.760163418156;6
3750;3749;33.0539792560405;-57.7643188433864;-136.663775065303;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815139403566;3.5828191873227;3.39126644772337;6.23542865205647;0.142167657635104;38235.3229272374;152.007465248253;6
3751;3750;25.160694653555;-62.8682741956273;-123.19363439444;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153284379838;3.58281800983348;3.39126631872532;6.23542831411286;0.142167657870958;45776.5773880918;140.577921492306;6
3752;3751;33.5986879585012;-58.2568227530402;-109.807056531921;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528146875598055;3.58282199791692;3.39126674493557;6.2354294306253;0.14216765710069;31019.8139148637;128.764587111583;6
3753;3752;25.2393140750841;-63.0063325283825;-96.3843040934998;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814508329114;3.58282311124816;3.39126685632199;6.23542972238661;0.142167656905173;29685.6878249168;117.884498511238;6
3754;3753;33.7581719570978;-56.2406464711005;-82.4508732556776;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528142689337239;3.5828246035723;3.39126702063928;6.23543015285344;0.142167656604713;27527.2948676525;105.36019642159;6
3755;3754;25.2045069196748;-63.0276953973469;-68.5241936401051;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528141905140672;3.58282509073358;3.39126706826389;6.23543027758869;0.142167656522338;26495.1107618099;96.4537333139122;6
3756;3755;33.7134468410546;-58.4907056122201;-55.4259457235438;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528136949014696;3.58282817797701;3.39126740252786;6.23543115325001;0.142167655914845;26325.9405330962;87.3486954697621;6
3757;3756;24.6562933573326;-64.1324038213193;-41.1943226329464;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528139431014014;3.58282663101226;3.3912672333661;6.23543071009007;0.142167656224053;26208.9606451932;80.1116111385291;6
3758;3757;33.5925005504085;-58.5015719029827;-27.1914742928076;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528135648498613;3.58282898606969;3.39126748902505;6.23543137982723;0.142167655759523;26701.2600678966;72.7342167247676;6
3759;3758;25.2139410597233;-63.3253020935685;-13.8914157654355;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528137429738037;3.58282787145081;3.39126736469196;6.23543105409512;0.142167655988994;26991.924892831;69.5615421118099;6
3760;3759;35.0159122066813;-61.7105925794555;-0.236368556726104;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528137429738037;3.58282787157988;3.3912673730136;6.23543107606687;0.142167655960921;26991.924892831;70.9532748664089;6
3761;3760;25.1931585128922;-53.5917050657072;14.2038504298744;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528134817633898;3.58282948514257;3.39126753486126;6.23543149989692;0.142167655680139;27467.1237733828;60.8975816821958;6
3762;3761;33.5155840921161;-58.2767413453302;27.5193093155449;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528135579487259;3.58282899962245;3.39126748110759;6.23543135908491;0.14216765577758;27397.0746932655;72.6414850073349;6
3763;3762;25.0865818775491;-53.4097445640428;40.8839889018215;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528136980862058;3.58282812774164;3.39126738907151;6.23543111799103;0.142167655942978;27098.1490798743;71.787449830869;6
3764;3763;36.7699790748088;-62.7198220784773;54.8935006530326;1247;0;9999;1;23.9777777777713;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528139686565812;3.58282646404312;3.39126730041501;6.23543088604039;0.142167656028838;27076.8346622073;91.099417433166;6
3765;3764;42.2977494461615;-53.314611666712;68.8840385257825;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528140832358284;3.58282572804664;3.39126713806944;6.23543046047559;0.142167656392878;27013.097422615;96.8326297742866;6
3766;3765;34.0901631155998;-58.8025352069442;82.4858188942107;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528142821932907;3.58282448946195;3.39126700974179;6.23543012432746;0.142167656621121;26921.2482681428;106.882120519106;6
3767;3766;42.0711042458205;-53.4481360924546;96.1824339675515;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528144065955264;3.58282372064915;3.39126692788779;6.23542990989586;0.142167656769641;27573.7348959323;117.803827052192;6
3768;3767;33.6873405464762;-58.2997860337405;109.916398959572;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528147158655667;3.58282180694343;3.39126672817157;6.23542938673062;0.142167657127279;30028.4274790206;128.90041398271;6
3769;3768;42.0287926056902;-53.3390114995006;123.303552055022;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152816801976;3.58281829601406;3.39126635655531;6.2354284132458;0.142167657796758;48962.3648947857;140.766599394251;6
3770;3769;33.6547373337239;-57.9650234775365;136.72269914739;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815173956893;3.5828189674129;3.39126642811829;6.23542860071451;0.142167657667444;43251.3363796545;152.26845291754;6
3771;3770;41.5284193638247;-52.6797895444576;149.834264776481;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156886921401;3.58281576905644;3.39126608943116;6.23542771349036;0.142167658277448;75728.8070714018;164.164785329908;6
3772;3771;32.9828835870253;-48.1256748602672;-150.013130395656;2532.71678882227;0;9999;2;11.9888888888831;550.086188157295;1982.63060066498;0.740099592777714;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815578781476;3.58281645783673;3.39126615973937;6.23542789765939;0.142167658152721;60482.8520711427;160.959282060947;6
